created_at,temp,hum,p25,p10
24-10-2019 14:40:00,29.5375,90.23125,2.8375,8
24-10-2019 14:45:00,29.68947368,90.05263158,2.794736842,6.257894737
24-10-2019 14:50:00,29.62631579,90.04736842,2.636842105,7.005263158
24-10-2019 14:55:00,28.86842105,90.47894737,2.478947368,6.021052632
24-10-2019 15:00:00,28.36315789,90.91052632,2.5,6.152631579
24-10-2019 15:05:00,28.29444444,91.20555556,2.483333333,5.744444444
24-10-2019 15:10:00,28.31052632,91.02105263,2.468421053,6.410526316
24-10-2019 15:15:00,28.3,90.95,2.394444444,5.461111111
24-10-2019 15:20:00,28.29444444,91.03888889,2.444444444,5.516666667
24-10-2019 15:25:00,28.42777778,91.11666667,2.5,6.1
24-10-2019 15:30:00,28.44210526,91.20526316,2.410526316,5.852631579
24-10-2019 15:35:00,28.44444444,91.26111111,2.477777778,6.011111111
24-10-2019 15:40:00,28.51666667,91.12222222,2.583333333,5.283333333
24-10-2019 15:45:00,28.4,90.64210526,2.915789474,7.363157895
24-10-2019 15:50:00,28.29473684,90.43157895,3.147368421,8.357894737
24-10-2019 15:55:00,28.35263158,90.68947368,3.068421053,7.621052632
24-10-2019 16:00:00,28.62222222,90.96111111,2.905555556,8.25
24-10-2019 16:05:00,28.67333333,90.74666667,2.906666667,7.5
24-10-2019 16:10:00,29.08333333,90.36666667,2.8,9.766666667
24-10-2019 16:15:00,28.86315789,90.37894737,2.815789474,8.136842105
24-10-2019 16:20:00,28.99473684,90.20526316,2.773684211,7.131578947
24-10-2019 16:25:00,29.41052632,90.36842105,2.563157895,6.2
24-10-2019 16:30:00,29.25789474,90.21052632,2.510526316,6.726315789
24-10-2019 16:35:00,29.15,90.17222222,2.594444444,7.588888889
24-10-2019 16:40:00,29.26111111,90.30555556,2.505555556,6.711111111
24-10-2019 16:45:00,29.28888889,90.21666667,2.488888889,7.061111111
24-10-2019 16:50:00,29.25263158,90.15789474,2.510526316,7.636842105
24-10-2019 16:55:00,29.36666667,90.2,2.433333333,6.588888889
24-10-2019 17:00:00,29.27222222,90.12777778,2.422222222,6.833333333
24-10-2019 17:05:00,29.16111111,90.1,2.388888889,6.3
24-10-2019 17:10:00,29.14444444,90.21666667,2.394444444,5.85
24-10-2019 17:15:00,29.14210526,89.95789474,2.394736842,5.921052632
24-10-2019 17:20:00,28.57222222,85.87222222,2.283333333,5.711111111
