created_at,temp,hum,p25,p10
24-10-2019 14:00:00,29.08571429,83.95714286,8.864285714,10.85
24-10-2019 14:05:00,29.31,83.15,8.36,11.04
24-10-2019 14:10:00,29.275,82.95,6.625,8.6625
24-10-2019 14:15:00,28.82,84.09,5.56,7
24-10-2019 14:20:00,28.75,84.73,5.09,5.82
24-10-2019 14:25:00,28.82,84.68,5.06,7
24-10-2019 14:30:00,28.82727273,85.12727273,5.454545455,7.527272727
24-10-2019 14:35:00,27.8,79.32307692,4.738461538,5.523076923
24-10-2019 14:40:00,25.58888889,86.71111111,4.822222222,5.277777778
24-10-2019 14:45:00,25.875,85.94166667,3.733333333,4.366666667
24-10-2019 14:50:00,26.2,85.86,3.84,4.38
24-10-2019 14:55:00,26.13636364,87.5,4.663636364,5.054545455
24-10-2019 15:00:00,26.125,88.14166667,6.075,7.366666667
24-10-2019 15:05:00,26,88.02307692,7.823076923,9.753846154
24-10-2019 15:10:00,26.09166667,86.51666667,7.708333333,9.308333333
24-10-2019 15:15:00,26.21111111,86.94444444,9.4,12.97777778
24-10-2019 15:20:00,26.67272727,86.51818182,10.40909091,12.76363636
24-10-2019 15:25:00,26.77857143,85.55714286,11.97857143,15.95714286
24-10-2019 15:30:00,26.96153846,85.59230769,11.57692308,14.8
24-10-2019 15:35:00,27.03571429,85.10714286,10.91428571,12.60714286
24-10-2019 15:40:00,27.11428571,84.85,11.22142857,15.17142857
24-10-2019 15:45:00,26.88888889,85.43333333,9.888888889,11.27777778
24-10-2019 15:50:00,26.72727273,85.45454545,8.490909091,11.12727273
24-10-2019 16:05:00,27.05,84.06666667,10.46666667,14.21666667
24-10-2019 16:10:00,26.83333333,85.83333333,9.55,14.88333333
24-10-2019 16:15:00,25.9125,85.0875,6.7875,10.1125
24-10-2019 16:20:00,24,90.25454545,3.572727273,4.881818182
24-10-2019 16:25:00,23.7,91.69,3.83,5.06
24-10-2019 16:30:00,23.85555556,92.07777778,4.011111111,5.611111111
24-10-2019 16:35:00,24.10833333,92.41666667,4.858333333,5.708333333
24-10-2019 16:40:00,24.42222222,91.85555556,4.788888889,6.666666667
24-10-2019 16:45:00,24.64444444,91.11111111,4.266666667,6.1
24-10-2019 16:50:00,24.65,90.1,3.19,3.88
24-10-2019 16:55:00,24.73,90.07,2.95,3.42
24-10-2019 17:00:00,24.88888889,90.44444444,3.788888889,5.122222222
24-10-2019 17:05:00,24.92307692,90.53846154,4.907692308,5.569230769
24-10-2019 17:10:00,25.07857143,90.4,5.628571429,6.692857143
24-10-2019 17:15:00,25.12727273,90.18181818,5.781818182,6.890909091
24-10-2019 17:20:00,25.41818182,89.94545455,6.527272727,7.954545455
24-10-2019 17:25:00,25.79090909,88.95454545,5.290909091,6.545454545
24-10-2019 17:30:00,26.2,87.4,4.827272727,6.681818182
24-10-2019 17:35:00,26.38,85.8,4.61,6.56
24-10-2019 17:40:00,26.35454545,85.60909091,4.909090909,6.318181818
24-10-2019 17:45:00,26.2,86.37777778,4.688888889,5.444444444
24-10-2019 17:50:00,26.11666667,85.075,4.466666667,5.708333333
24-10-2019 17:55:00,25.425,86.54166667,4.475,5.733333333
24-10-2019 18:00:00,25.03076923,87.7,4.561538462,5.638461538
24-10-2019 18:05:00,24.88461538,89.7,5.115384615,6.115384615
24-10-2019 18:10:00,24.82,88.4,4.39,5.63
24-10-2019 18:15:00,24.8,88.52,4.76,6.26
24-10-2019 18:20:00,24.7125,88.2,5.575,7.4125
24-10-2019 18:25:00,24.60909091,87.93636364,12.73636364,13.84545455
24-10-2019 18:30:00,24.575,87.40833333,5.525,6.458333333
24-10-2019 18:35:00,24.45384615,86.96153846,5.076923077,5.669230769
24-10-2019 18:40:00,24.26153846,86.91538462,3.746153846,4.492307692
24-10-2019 18:45:00,24.19230769,87.70769231,3.723076923,4.569230769
24-10-2019 18:50:00,24.16923077,88.07692308,7.007692308,8.253846154
24-10-2019 18:55:00,24.14615385,88.63076923,4.646153846,5.423076923
24-10-2019 19:00:00,23.99230769,88.22307692,4.253846154,5.1
24-10-2019 19:05:00,24.04285714,87.87142857,5.15,5.671428571
24-10-2019 19:10:00,24.1,88.25,5.791666667,6.291666667
24-10-2019 19:15:00,24.12307692,88.41538462,6,6.946153846
24-10-2019 19:20:00,24.10909091,88.3,5.972727273,7.718181818
24-10-2019 19:25:00,24.03571429,88.40714286,5.728571429,7.128571429
24-10-2019 19:30:00,23.90769231,88.53846154,5.515384615,6.330769231
24-10-2019 19:35:00,23.74545455,88.85454545,5,6.118181818
24-10-2019 19:40:00,23.7,89.22307692,5.576923077,7.061538462
24-10-2019 19:45:00,23.81818182,88.97272727,5.545454545,6.845454545
24-10-2019 19:50:00,23.79090909,87.90909091,4.763636364,6.227272727
24-10-2019 19:55:00,23.77777778,88.17777778,4.766666667,6.266666667
24-10-2019 20:00:00,23.80714286,88.25714286,7.285714286,8.721428571
24-10-2019 20:05:00,23.85714286,88.20714286,24.1,26.7
24-10-2019 20:10:00,23.89090909,88.44545455,4.618181818,5.345454545
24-10-2019 20:15:00,23.9,88.51,4.11,5
24-10-2019 20:20:00,23.86428571,88.8,3.985714286,4.707142857
24-10-2019 20:25:00,23.72,89.49,3.85,4.68
24-10-2019 20:30:00,23.71,89.61,5.14,6.24
24-10-2019 20:35:00,23.73636364,89.86363636,5.345454545,6.481818182
24-10-2019 20:40:00,23.7,90.06363636,4.736363636,5.681818182
24-10-2019 20:45:00,23.71818182,90.11818182,6.190909091,7.727272727
24-10-2019 20:50:00,23.52307692,90.4,8.707692308,11.13846154
24-10-2019 20:55:00,23.5,90.49285714,8.957142857,11.75714286
24-10-2019 21:00:00,23.40909091,90.08181818,6.927272727,9.427272727
24-10-2019 21:05:00,23.36666667,90.06666667,5.744444444,7.444444444
24-10-2019 21:10:00,23.3,90.25454545,8.418181818,12.46363636
24-10-2019 21:15:00,23.24166667,90.30833333,8.758333333,12.7
24-10-2019 21:20:00,23.38333333,90.25833333,9.075,12.34166667
24-10-2019 21:25:00,23.375,89.85833333,9.775,15.225
24-10-2019 21:30:00,23.375,90.025,11.05833333,16.80833333
24-10-2019 21:35:00,23.5375,89.9,9.625,14.7875
24-10-2019 21:40:00,23.72,88.37,8.68,12.98
24-10-2019 21:45:00,23.85,88.33333333,7.916666667,11.75
24-10-2019 21:50:00,24,88.775,8.225,12.55
24-10-2019 21:55:00,24.02857143,88.52857143,7.628571429,11.41428571
24-10-2019 22:00:00,23.81,88.82,7.64,10.53
24-10-2019 22:05:00,23.7625,89.5375,7.3,9.475
24-10-2019 22:10:00,23.75454545,89.75454545,6.6,9.627272727
24-10-2019 22:15:00,23.80833333,89.36666667,6.141666667,8.358333333
24-10-2019 22:20:00,23.64545455,89.8,7.009090909,9.590909091
24-10-2019 22:25:00,23.83636364,89.77272727,6.654545455,9.145454545
24-10-2019 22:30:00,23.8,89.48333333,5.616666667,7.35
24-10-2019 22:35:00,23.64545455,89.69090909,7.918181818,11.06363636
24-10-2019 22:40:00,23.64,89.75,9.02,12.34
24-10-2019 22:45:00,23.78181818,89.18181818,13.72727273,18.40909091
24-10-2019 22:50:00,23.81666667,89.04166667,10.05,15.225
24-10-2019 22:55:00,23.85714286,89.25,10.54285714,14.23571429
24-10-2019 23:00:00,24,88.81818182,12.82727273,17.17272727
24-10-2019 23:05:00,23.90714286,88.87142857,11.36428571,15.6
24-10-2019 23:10:00,23.83846154,89.23846154,12.20769231,16.6
24-10-2019 23:15:00,23.93571429,89.27857143,11.70714286,15.31428571
24-10-2019 23:20:00,23.75833333,89.075,14.825,20.15833333
24-10-2019 23:25:00,23.51538462,89.76153846,15.23846154,20.26923077
24-10-2019 23:30:00,23.66153846,89.89230769,15.63076923,21.7
24-10-2019 23:35:00,23.95,89.59166667,14.51666667,20.075
24-10-2019 23:40:00,24.2,89.21538462,14.90769231,19.80769231
24-10-2019 23:45:00,24.18571429,88.72857143,13.19285714,16.04285714
24-10-2019 23:50:00,23.95,88.23333333,12.70833333,16.30833333
24-10-2019 23:55:00,23.9,88.23076923,11.99230769,14.96153846
25-10-2019 00:00:00,24.02142857,88.42857143,12.53571429,15.44285714
25-10-2019 00:05:00,24.11428571,88.65714286,13.08571429,15.13571429
25-10-2019 00:10:00,24.18571429,88.72857143,13.54285714,16.01428571
25-10-2019 00:15:00,24.15384615,88.70769231,12.96153846,15.36923077
25-10-2019 00:20:00,24.08571429,88.86428571,12.8,15.64285714
25-10-2019 00:25:00,24.08571429,88.88571429,12.19285714,13.80714286
25-10-2019 00:30:00,24.1,88.86923077,12.54615385,14.79230769
25-10-2019 00:35:00,24.1,88.6,12.15,14.07857143
25-10-2019 00:40:00,24.02142857,88.95,12.42857143,14.35
25-10-2019 00:45:00,23.88571429,89.09285714,11.67142857,13.53571429
25-10-2019 00:50:00,23.54615385,89.23846154,12.25384615,14.1
25-10-2019 00:55:00,23.59285714,89.41428571,13.25714286,17.14285714
25-10-2019 01:00:00,23.58571429,89.64285714,13.13571429,16.78571429
25-10-2019 01:05:00,23.62142857,90.12142857,13.15714286,16.52857143
25-10-2019 01:10:00,23.62307692,90.03846154,13.30769231,16.25384615
25-10-2019 01:15:00,23.7,89.77857143,12.90714286,16.48571429
25-10-2019 01:20:00,23.76923077,89.01538462,13.13846154,17.06153846
25-10-2019 01:25:00,23.73076923,89.33076923,12.82307692,16.49230769
25-10-2019 01:30:00,23.83846154,89.90769231,12.93076923,16.24615385
25-10-2019 01:35:00,23.68571429,90.29285714,13.88571429,16.27857143
25-10-2019 01:40:00,23.82857143,90.37142857,13.65714286,16.65714286
25-10-2019 01:45:00,23.96923077,89.99230769,12.73076923,16.26923077
25-10-2019 01:50:00,23.90769231,89.28461538,11.02307692,12.51538462
25-10-2019 01:55:00,24.04285714,89.59285714,12.05,14.93571429
25-10-2019 02:00:00,24.2,89.4,12.91428571,15.97857143
25-10-2019 02:05:00,24.26428571,89.15714286,13.71428571,19.47142857
25-10-2019 02:10:00,24.26923077,88.7,13.62307692,18.91538462
25-10-2019 02:15:00,24.15714286,88.42857143,13.45714286,17.76428571
25-10-2019 02:20:00,24.2,89.04285714,12.95,17.03571429
25-10-2019 02:25:00,24.20769231,89.03846154,12.15384615,15.37692308
25-10-2019 02:30:00,24.2,88.95714286,12.10714286,14.45
25-10-2019 02:35:00,24.07142857,89.57142857,12.19285714,16.16428571
25-10-2019 02:40:00,24.04285714,89.75714286,11.18571429,13.16428571
25-10-2019 02:45:00,24.04615385,89.86153846,11.21538462,14.43076923
25-10-2019 02:50:00,24.06153846,89.46923077,11.03076923,13.62307692
25-10-2019 02:55:00,23.72857143,89.45,11.15714286,15.16428571
25-10-2019 03:00:00,23.6,90.07857143,10.92857143,12.75
25-10-2019 03:05:00,23.68461538,90.29230769,11.29230769,13.39230769
25-10-2019 03:10:00,23.78571429,90.16428571,12.11428571,15
25-10-2019 03:15:00,23.85714286,89.99285714,16.17142857,18.32142857
25-10-2019 03:20:00,23.96428571,89.65,19.22142857,21.51428571
25-10-2019 03:25:00,24.01538462,89.20769231,18.22307692,20.48461538
25-10-2019 03:30:00,23.69230769,89.63076923,18.26923077,21.53076923
25-10-2019 03:35:00,23.64285714,90.23571429,19.85,23.87142857
25-10-2019 03:40:00,23.8,90.1,19.29285714,24.42142857
25-10-2019 03:45:00,23.87692308,90.09230769,18.82307692,23.28461538
25-10-2019 03:50:00,23.96428571,90.05,17.46428571,21.37142857
25-10-2019 03:55:00,23.94285714,89.92142857,16.95714286,19.64285714
25-10-2019 04:00:00,23.82307692,90.15384615,17.33846154,19.44615385
25-10-2019 04:05:00,23.86428571,90.12142857,20.68571429,23.38571429
25-10-2019 04:10:00,23.89285714,89.95714286,19.35,22.27857143
25-10-2019 04:15:00,23.87142857,89.80714286,22.53571429,25.23571429
25-10-2019 04:20:00,23.80769231,89.9,26.13846154,29.53846154
25-10-2019 04:25:00,23.79285714,89.71428571,34.12142857,38.55714286
25-10-2019 04:30:00,23.26428571,90.35714286,29.33571429,35.12857143
25-10-2019 04:35:00,23.36923077,90.70769231,22.58461538,26.33076923
25-10-2019 04:40:00,23.56428571,90.47142857,20.2,24.05714286
25-10-2019 04:45:00,23.67857143,90.14285714,22.43571429,28.55
25-10-2019 04:50:00,23.53333333,90.15833333,23.30833333,33.23333333
25-10-2019 04:55:00,23.28461538,90.73076923,22.76153846,33.1
25-10-2019 05:00:00,23.44444444,90.97777778,22.14444444,31.01111111
25-10-2019 05:05:00,23.67,90.77,22.78,35.66
25-10-2019 05:10:00,23.57272727,90.58181818,19.30909091,28.63636364
25-10-2019 05:15:00,23.40909091,91.19090909,17.15454545,21.61818182
25-10-2019 05:20:00,23.43076923,91.1,16.25384615,20.94615385
25-10-2019 05:25:00,23.5,91.20909091,16.4,23.10909091
25-10-2019 05:30:00,23.57692308,91.09230769,16.7,22.14615385
25-10-2019 05:35:00,23.49285714,91.12142857,15.7,20.92142857
25-10-2019 05:40:00,23.33846154,91.32307692,16.90769231,22.63076923
25-10-2019 05:45:00,23.27142857,91.47857143,15.15,19.9
25-10-2019 05:50:00,23.03846154,91.83076923,14.56153846,17.50769231
25-10-2019 05:55:00,23.07857143,92.1,14.9,19.34285714
25-10-2019 06:00:00,23.4,91.74285714,13.65,16.18571429
25-10-2019 06:05:00,23.59230769,91.33076923,13.34615385,15.83846154
25-10-2019 06:10:00,23.58571429,91.25,13.49285714,15.45
25-10-2019 06:15:00,23.5,91.36428571,14.72857143,16.71428571
25-10-2019 06:20:00,23.48571429,91.34285714,15.71428571,19.1
25-10-2019 06:25:00,23.40714286,91.64285714,16.62857143,20.94285714
25-10-2019 06:30:00,23.56153846,91.49230769,17.14615385,20.99230769
25-10-2019 06:35:00,23.64285714,91.35,17,21.11428571
25-10-2019 06:40:00,23.89285714,91.2,16.49285714,18.80714286
25-10-2019 06:45:00,24.05714286,90.92857143,16.3,18.26428571
25-10-2019 06:50:00,24.08461538,90.71538462,16.59230769,19.97692308
25-10-2019 06:55:00,23.95714286,90.87142857,16.45714286,18.80714286
25-10-2019 07:00:00,23.87857143,90.67857143,16.56428571,20.41428571
25-10-2019 07:05:00,23.70714286,91.4,17.00714286,19.38571429
25-10-2019 07:10:00,23.73846154,91.69230769,18.6,23.1
25-10-2019 07:15:00,24,91.21428571,18.34285714,23.05
25-10-2019 07:20:00,24.21428571,90.95,18.05714286,20.42142857
25-10-2019 07:25:00,24.33571429,90.27857143,17.85714286,20.92857143
25-10-2019 07:30:00,24.23076923,88.4,17.86153846,21.28461538
25-10-2019 07:35:00,24.09285714,87.41428571,14.30714286,17.79285714
25-10-2019 07:40:00,24.03571429,87.17857143,13.20714286,14.95714286
25-10-2019 07:45:00,24.26428571,86.16428571,13.15714286,15.22857143
25-10-2019 07:50:00,24.41538462,85.39230769,11.07692308,12.74615385
25-10-2019 07:55:00,24.77142857,84.60714286,12.07142857,13.95714286
25-10-2019 08:00:00,25.02142857,83.08571429,11.05714286,12.32142857
25-10-2019 08:05:00,24.94285714,78.45714286,7.621428571,8.614285714
25-10-2019 08:10:00,24.92857143,79.35714286,7.242857143,8.164285714
25-10-2019 08:15:00,25.06153846,79.48461538,7.669230769,8.653846154
25-10-2019 08:20:00,25.10769231,79.6,7.884615385,8.753846154
25-10-2019 08:25:00,25.10714286,79.39285714,8.235714286,9.864285714
25-10-2019 08:30:00,25.12857143,79.7,7.878571429,9.157142857
25-10-2019 08:35:00,24.90769231,78.97692308,7.2,7.992307692
25-10-2019 08:40:00,24.68571429,79.21428571,7.55,8.492857143
25-10-2019 08:45:00,24.7,78.9,7.907142857,8.707142857
25-10-2019 08:50:00,24.77857143,78.99285714,8.414285714,9.95
25-10-2019 08:55:00,24.89230769,78.36923077,8.384615385,9.407692308
25-10-2019 09:00:00,24.87,78.45,9.02,10.04
25-10-2019 09:05:00,25.11538462,77.37692308,8.861538462,9.892307692
25-10-2019 09:10:00,25.28571429,77.62857143,8.735714286,9.835714286
25-10-2019 09:15:00,25.32142857,77.44285714,9.671428571,11.00714286
25-10-2019 09:20:00,25.41428571,82,9.542857143,10.74285714
25-10-2019 09:25:00,25.47142857,76.68571429,8.5,10.1
25-10-2019 09:30:00,25.54615385,79.23846154,10.16923077,11.79230769
25-10-2019 09:35:00,25.63076923,79.74615385,9.5,10.96923077
25-10-2019 09:40:00,25.75714286,77.97142857,9.242857143,10.68571429
